Time, Position, Rotation
10:41:33:439,(2.237. 1.324. 0.423),(-0.148. -0.122. -0.079. 0.978)
10:41:33:95,(2.346. 1.165. 0.477),(-0.098. -0.114. -0.151. 0.977)
10:41:34:461,(2.350. 1.130. 0.469),(-0.117. -0.127. -0.087. 0.981)
10:41:34:966,(2.316. 1.123. 0.444),(-0.117. -0.229. -0.056. 0.965)
10:41:35:472,(2.314. 1.121. 0.442),(-0.115. -0.235. -0.033. 0.965)
10:41:35:983,(2.314. 1.119. 0.446),(-0.109. -0.232. -0.026. 0.966)
10:41:36:494,(2.261. 1.154. 0.435),(-0.122. -0.421. 0.013. 0.899)
10:41:36:994,(2.237. 1.126. 0.421),(-0.103. -0.707. -0.059. 0.697)
10:41:37:507,(2.248. 1.119. 0.422),(-0.078. -0.710. -0.083. 0.695)
10:41:38:017,(2.248. 1.120. 0.422),(-0.078. -0.710. -0.083. 0.695)
10:41:38:529,(2.248. 1.120. 0.422),(-0.079. -0.709. -0.084. 0.696)
10:41:39:04,(2.248. 1.120. 0.422),(-0.079. -0.709. -0.083. 0.696)
10:41:39:551,(2.248. 1.119. 0.421),(-0.080. -0.708. -0.084. 0.697)
10:41:40:06,(2.248. 1.119. 0.421),(-0.080. -0.708. -0.083. 0.697)
10:41:40:572,(2.246. 1.119. 0.421),(-0.080. -0.707. -0.083. 0.698)
10:41:41:082,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.084. 0.698)
10:41:41:593,(2.244. 1.119. 0.420),(-0.080. -0.707. -0.082. 0.698)
10:41:42:096,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.083. 0.698)
10:41:42:594,(2.245. 1.120. 0.421),(-0.080. -0.707. -0.083. 0.698)
10:41:43:103,(2.245. 1.120. 0.421),(-0.079. -0.707. -0.083. 0.698)
10:41:43:609,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.083. 0.698)
10:41:44:115,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.083. 0.698)
10:41:44:614,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:45:118,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:45:627,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:46:136,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:46:647,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:47:157,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:47:662,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:48:171,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:48:677,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:49:513,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.083. 0.699)
10:41:50:018,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.698)
10:41:50:528,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:51:029,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:51:537,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:52:047,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:52:566,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:53:074,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:53:591,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:54:104,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:54:622,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:55:127,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:55:644,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:56:153,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:41:56:66,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:57:175,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:57:687,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:58:198,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:58:708,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.698)
10:41:59:219,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:41:59:726,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:00:232,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:00:736,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:01:251,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:01:762,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:02:277,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:02:786,(2.244. 1.120. 0.421),(-0.079. -0.706. -0.082. 0.699)
10:42:03:294,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:03:807,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:04:319,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:04:828,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:05:341,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:05:853,(2.244. 1.119. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:06:361,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:06:872,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:07:382,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:07:893,(2.244. 1.119. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:08:404,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:08:915,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:09:426,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:09:937,(2.244. 1.119. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:10:447,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:10:959,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:11:47,(2.244. 1.120. 0.421),(-0.079. -0.707. -0.082. 0.698)
10:42:11:981,(2.244. 1.120. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:12:492,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:13:007,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:13:514,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:14:024,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:14:535,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.083. 0.698)
10:42:15:045,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:15:557,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:16:068,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.083. 0.698)
10:42:16:58,(2.244. 1.119. 0.421),(-0.080. -0.707. -0.083. 0.698)
10:42:17:09,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:17:6,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:18:111,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:18:621,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:19:133,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:19:644,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:20:163,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:20:668,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:21:178,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:21:688,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:22:198,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:22:711,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:23:22,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:23:731,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:24:244,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.083. 0.698)
10:42:24:754,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:25:265,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:25:782,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:26:287,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:26:797,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:27:31,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:27:82,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:28:33,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:28:842,(2.245. 1.119. 0.421),(-0.080. -0.707. -0.082. 0.698)
10:42:29:356,(2.245. 1.119. 0.422),(-0.080. -0.707. -0.083. 0.698)
10:42:29:862,(2.241. 1.120. 0.426),(-0.078. -0.696. -0.079. 0.710)
10:42:30:374,(2.116. 1.218. 0.418),(-0.064. -0.760. 0.079. 0.642)
10:42:30:883,(1.840. 1.330. 0.282),(0.007. 0.868. -0.088. -0.488)
10:42:31:394,(1.800. 1.347. 0.149),(0.109. -0.580. 0.124. 0.798)
10:42:31:904,(1.799. 1.337. -0.006),(0.285. -0.040. 0.116. 0.951)
10:42:32:417,(1.785. 1.350. -0.138),(0.286. 0.309. 0.094. 0.902)
10:42:32:928,(1.684. 1.394. -0.204),(0.252. 0.464. 0.099. 0.843)
10:42:33:436,(1.553. 1.399. -0.172),(0.230. 0.730. 0.027. 0.643)
10:42:33:952,(1.395. 1.392. -0.160),(0.181. 0.892. -0.038. 0.413)
10:42:34:463,(1.155. 1.426. -0.294),(0.115. 0.952. -0.178. 0.220)
10:42:34:979,(0.918. 1.401. -0.302),(0.038. 0.990. -0.122. 0.053)
10:42:35:494,(0.773. 1.371. -0.275),(-0.022. 0.993. -0.084. -0.083)
10:42:36:005,(0.748. 1.353. -0.268),(-0.065. 0.984. -0.112. -0.122)
10:42:36:521,(0.770. 1.360. -0.277),(-0.006. 0.980. -0.166. 0.111)
10:42:37:029,(0.752. 1.360. -0.274),(-0.047. 0.987. -0.121. 0.092)
10:42:37:54,(0.737. 1.362. -0.265),(-0.063. 0.993. -0.098. 0.031)
10:42:38:05,(0.752. 1.359. -0.278),(0.038. 0.965. -0.253. 0.060)
10:42:38:56,(0.749. 1.356. -0.289),(0.065. 0.939. -0.325. 0.097)
10:42:39:077,(0.737. 1.366. -0.322),(-0.067. 0.891. -0.275. 0.355)
10:42:39:584,(0.650. 1.380. -0.289),(-0.126. 0.985. -0.053. -0.109)
10:42:40:091,(0.635. 1.381. -0.275),(0.039. 0.938. -0.203. -0.278)
10:42:40:603,(0.646. 1.402. -0.288),(0.178. 0.940. -0.256. -0.141)
10:42:41:121,(0.669. 1.412. -0.300),(0.036. 0.971. -0.134. 0.196)
10:42:41:627,(0.646. 1.418. -0.281),(-0.042. 0.984. -0.039. 0.171)
10:42:42:138,(0.643. 1.415. -0.277),(-0.035. 0.988. -0.049. 0.142)
10:42:42:649,(0.658. 1.403. -0.298),(0.025. 0.906. -0.194. 0.376)
10:42:43:163,(0.634. 1.405. -0.298),(-0.027. 0.946. -0.156. 0.284)
10:42:43:675,(0.595. 1.416. -0.265),(-0.107. 0.965. 0.003. 0.239)
10:42:44:183,(0.592. 1.417. -0.258),(-0.105. 0.968. 0.020. 0.228)
10:42:44:694,(0.584. 1.420. -0.244),(-0.011. 1.000. -0.005. 0.007)
10:42:45:211,(0.556. 1.407. -0.205),(-0.024. 0.960. -0.028. -0.277)
10:42:45:711,(0.545. 1.405. -0.182),(-0.051. 0.951. -0.046. -0.302)
10:42:46:224,(0.561. 1.418. -0.197),(-0.068. 0.995. -0.060. -0.030)
10:42:46:737,(0.590. 1.428. -0.225),(-0.013. 0.944. -0.059. 0.325)
10:42:47:249,(0.595. 1.425. -0.237),(-0.030. 0.958. -0.075. 0.275)
10:42:47:759,(0.607. 1.424. -0.238),(-0.054. 0.953. -0.011. 0.299)
10:42:48:267,(0.570. 1.384. -0.138),(-0.219. 0.877. 0.253. 0.344)
10:42:48:78,(0.473. 1.327. -0.022),(-0.297. 0.717. 0.536. 0.332)
10:42:49:288,(0.434. 1.252. 0.042),(-0.307. 0.634. 0.633. 0.321)
10:42:49:798,(0.423. 1.332. 0.043),(-0.387. 0.693. 0.429. 0.431)
10:42:50:313,(0.593. 1.445. -0.019),(-0.124. 0.798. 0.138. 0.573)
10:42:50:82,(0.992. 1.044. -0.228),(0.132. 0.607. -0.287. 0.729)
10:42:51:329,(1.110. 0.599. -0.344),(0.257. 0.346. -0.674. 0.600)
10:42:51:835,(1.308. 0.628. -0.346),(0.261. 0.261. -0.680. 0.633)
10:42:52:341,(1.443. 0.665. -0.290),(0.347. 0.245. -0.541. 0.726)
10:42:52:85,(1.360. 0.636. -0.204),(0.532. 0.201. -0.442. 0.694)
10:42:53:361,(1.242. 0.648. -0.251),(0.565. 0.164. -0.410. 0.697)
10:42:53:871,(1.328. 0.564. -0.282),(0.586. 0.129. -0.560. 0.572)
10:42:54:377,(1.565. 0.553. -0.266),(0.475. 0.215. -0.667. 0.532)
10:42:54:885,(1.714. 0.707. -0.201),(0.436. 0.232. -0.539. 0.682)
10:42:55:393,(1.776. 0.637. -0.181),(0.628. 0.206. -0.422. 0.620)
10:42:55:898,(1.775. 0.616. -0.181),(0.595. 0.271. -0.199. 0.730)
10:42:56:404,(1.729. 0.605. -0.148),(0.584. 0.251. -0.164. 0.754)
10:42:56:914,(1.715. 0.594. -0.126),(0.637. 0.213. -0.172. 0.721)
10:42:57:415,(1.694. 0.594. -0.107),(0.642. 0.197. -0.127. 0.730)
10:42:57:926,(1.691. 0.594. -0.107),(0.627. 0.200. -0.121. 0.743)
10:42:58:437,(1.685. 0.594. -0.101),(0.628. 0.198. -0.088. 0.747)
10:42:58:936,(1.673. 0.599. -0.085),(0.649. 0.198. 0.001. 0.734)
10:42:59:437,(1.651. 0.615. -0.015),(0.643. -0.022. 0.159. 0.749)
10:42:59:946,(1.639. 0.794. 0.230),(0.534. -0.504. 0.332. 0.592)
10:43:00:455,(1.958. 1.206. 0.388),(0.161. -0.329. 0.549. 0.751)
10:43:00:963,(2.130. 1.195. 0.392),(0.188. -0.406. 0.461. 0.766)
10:43:01:469,(2.211. 1.141. 0.437),(-0.005. -0.571. 0.099. 0.815)
10:43:01:974,(2.256. 1.120. 0.454),(-0.036. -0.600. -0.036. 0.798)
10:43:02:487,(2.263. 1.111. 0.467),(-0.050. -0.581. -0.112. 0.804)
10:43:02:995,(2.262. 1.111. 0.467),(-0.049. -0.582. -0.112. 0.804)
10:43:03:504,(2.262. 1.111. 0.468),(-0.049. -0.582. -0.112. 0.804)
10:43:04:015,(2.262. 1.111. 0.468),(-0.049. -0.582. -0.112. 0.804)
10:43:04:526,(2.261. 1.111. 0.467),(-0.049. -0.581. -0.112. 0.804)
10:43:05:037,(2.261. 1.111. 0.467),(-0.049. -0.581. -0.112. 0.804)
10:43:05:549,(2.261. 1.111. 0.467),(-0.049. -0.581. -0.112. 0.804)
10:43:06:064,(2.261. 1.111. 0.467),(-0.049. -0.581. -0.113. 0.805)
10:43:06:57,(2.260. 1.112. 0.468),(-0.048. -0.581. -0.112. 0.805)
10:43:07:081,(2.260. 1.112. 0.467),(-0.048. -0.580. -0.113. 0.805)
10:43:07:591,(2.260. 1.112. 0.467),(-0.048. -0.580. -0.113. 0.805)
10:43:08:103,(2.260. 1.112. 0.467),(-0.049. -0.580. -0.112. 0.805)
10:43:08:613,(2.259. 1.112. 0.467),(-0.048. -0.580. -0.112. 0.805)
10:43:09:124,(2.259. 1.111. 0.467),(-0.048. -0.580. -0.113. 0.805)
10:43:09:64,(2.259. 1.112. 0.467),(-0.048. -0.580. -0.113. 0.805)
10:43:10:147,(2.259. 1.112. 0.467),(-0.049. -0.580. -0.112. 0.805)
10:43:10:657,(2.259. 1.112. 0.467),(-0.049. -0.580. -0.113. 0.806)
10:43:11:167,(2.259. 1.112. 0.467),(-0.049. -0.580. -0.112. 0.805)
10:43:11:679,(2.259. 1.112. 0.467),(-0.049. -0.580. -0.112. 0.805)
10:43:12:189,(2.258. 1.112. 0.467),(-0.048. -0.580. -0.112. 0.805)
10:43:12:7,(2.258. 1.112. 0.467),(-0.048. -0.580. -0.112. 0.805)
10:43:13:216,(2.258. 1.112. 0.467),(-0.049. -0.580. -0.112. 0.805)
10:43:13:722,(2.258. 1.112. 0.467),(-0.048. -0.580. -0.112. 0.805)
10:43:14:233,(2.258. 1.112. 0.467),(-0.048. -0.580. -0.112. 0.805)
10:43:14:744,(2.258. 1.112. 0.467),(-0.049. -0.580. -0.112. 0.805)
10:43:15:255,(2.258. 1.112. 0.466),(-0.049. -0.580. -0.112. 0.806)
10:43:15:765,(2.258. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.806)
10:43:16:278,(2.258. 1.112. 0.466),(-0.049. -0.580. -0.112. 0.806)
10:43:16:792,(2.258. 1.112. 0.466),(-0.049. -0.580. -0.112. 0.806)
10:43:17:299,(2.257. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.806)
10:43:17:81,(2.258. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.805)
10:43:18:32,(2.257. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.805)
10:43:18:831,(2.257. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.806)
10:43:19:342,(2.257. 1.112. 0.467),(-0.048. -0.580. -0.113. 0.805)
10:43:19:853,(2.257. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.806)
10:43:20:374,(2.257. 1.112. 0.466),(-0.048. -0.580. -0.113. 0.806)
10:43:20:875,(2.257. 1.112. 0.466),(-0.048. -0.580. -0.112. 0.806)
