Time, Position, Rotation
15:39:13:382,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:393,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:404,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:415,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:426,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:437,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:448,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:46,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:472,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:482,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:493,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:504,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:516,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:526,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:538,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:549,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:56,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:571,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:582,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:593,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:605,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:616,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:627,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:638,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:649,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:66,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:672,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:682,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:694,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:705,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:716,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:727,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:737,(1.326. 0.816. 2.793),(0.854. -0.149. 0.068. 0.494)
