Time, Position, Rotation
10:41:07:454,(-1.150. 1.543. -0.936),(0.145. 0.261. -0.090. 0.950)
10:41:07:475,(-1.153. 1.542. -0.933),(0.152. 0.247. -0.088. 0.953)
10:41:07:499,(-1.155. 1.541. -0.930),(0.159. 0.234. -0.086. 0.955)
10:41:07:521,(-1.158. 1.540. -0.927),(0.165. 0.221. -0.083. 0.958)
10:41:07:542,(-1.160. 1.539. -0.924),(0.171. 0.208. -0.081. 0.960)
10:41:07:566,(-1.163. 1.539. -0.922),(0.177. 0.196. -0.078. 0.961)
10:41:07:587,(-1.165. 1.538. -0.919),(0.183. 0.183. -0.075. 0.963)
10:41:07:611,(-1.168. 1.537. -0.917),(0.188. 0.171. -0.071. 0.964)
10:41:07:631,(-1.171. 1.536. -0.914),(0.193. 0.160. -0.068. 0.966)
10:41:07:655,(-1.174. 1.535. -0.912),(0.198. 0.149. -0.064. 0.967)
10:41:07:676,(-1.176. 1.535. -0.909),(0.202. 0.137. -0.059. 0.968)
10:41:07:698,(-1.179. 1.533. -0.907),(0.206. 0.127. -0.055. 0.969)
10:41:07:721,(-1.183. 1.532. -0.906),(0.208. 0.117. -0.049. 0.970)
10:41:07:742,(-1.184. 1.532. -0.903),(0.212. 0.108. -0.045. 0.970)
10:41:07:764,(-1.186. 1.531. -0.901),(0.215. 0.099. -0.042. 0.971)
10:41:07:786,(-1.188. 1.529. -0.899),(0.221. 0.090. -0.039. 0.970)
10:41:07:81,(-1.190. 1.528. -0.897),(0.226. 0.081. -0.036. 0.970)
10:41:07:83,(-1.192. 1.526. -0.895),(0.232. 0.072. -0.034. 0.969)
10:41:07:853,(-1.194. 1.525. -0.894),(0.239. 0.063. -0.031. 0.969)
10:41:07:876,(-1.198. 1.522. -0.892),(0.244. 0.055. -0.029. 0.968)
10:41:07:899,(-1.199. 1.520. -0.890),(0.250. 0.046. -0.026. 0.967)
10:41:07:92,(-1.201. 1.518. -0.888),(0.256. 0.038. -0.023. 0.966)
10:41:07:942,(-1.203. 1.516. -0.887),(0.261. 0.031. -0.019. 0.965)
10:41:07:963,(-1.205. 1.513. -0.885),(0.266. 0.025. -0.015. 0.964)
10:41:07:986,(-1.207. 1.512. -0.883),(0.271. 0.019. -0.013. 0.962)
10:41:08:008,(-1.209. 1.510. -0.882),(0.276. 0.013. -0.011. 0.961)
10:41:08:031,(-1.211. 1.509. -0.880),(0.279. 0.008. -0.009. 0.960)
10:41:08:052,(-1.213. 1.507. -0.879),(0.282. 0.002. -0.008. 0.959)
10:41:08:074,(-1.215. 1.506. -0.878),(0.285. -0.002. -0.007. 0.958)
10:41:08:096,(-1.216. 1.505. -0.877),(0.288. -0.005. -0.006. 0.958)
10:41:08:118,(-1.218. 1.504. -0.876),(0.292. -0.009. -0.005. 0.956)
10:41:08:142,(-1.219. 1.503. -0.875),(0.295. -0.012. -0.004. 0.955)
10:41:08:164,(-1.221. 1.503. -0.874),(0.297. -0.014. -0.004. 0.955)
10:41:08:186,(-1.223. 1.502. -0.874),(0.299. -0.016. -0.003. 0.954)
10:41:08:207,(-1.224. 1.502. -0.873),(0.301. -0.017. -0.003. 0.954)
10:41:08:23,(-1.226. 1.501. -0.872),(0.302. -0.018. -0.003. 0.953)
10:41:08:252,(-1.227. 1.501. -0.872),(0.303. -0.019. -0.002. 0.953)
10:41:08:275,(-1.229. 1.501. -0.872),(0.302. -0.018. -0.002. 0.953)
10:41:08:297,(-1.230. 1.501. -0.871),(0.302. -0.016. -0.001. 0.953)
10:41:08:319,(-1.232. 1.500. -0.870),(0.301. -0.015. 0.000. 0.953)
10:41:08:34,(-1.233. 1.500. -0.869),(0.301. -0.013. 0.000. 0.954)
10:41:08:363,(-1.234. 1.500. -0.868),(0.302. -0.012. -0.001. 0.953)
10:41:08:386,(-1.235. 1.500. -0.868),(0.303. -0.010. -0.001. 0.953)
10:41:08:407,(-1.237. 1.500. -0.867),(0.304. -0.008. -0.001. 0.953)
10:41:08:429,(-1.238. 1.500. -0.866),(0.305. -0.006. -0.001. 0.952)
10:41:08:452,(-1.239. 1.500. -0.865),(0.306. -0.004. -0.001. 0.952)
10:41:08:474,(-1.240. 1.499. -0.864),(0.307. -0.001. -0.001. 0.952)
10:41:08:497,(-1.241. 1.499. -0.863),(0.308. 0.002. -0.001. 0.951)
10:41:08:518,(-1.242. 1.499. -0.862),(0.310. 0.005. -0.002. 0.951)
10:41:08:54,(-1.243. 1.498. -0.861),(0.311. 0.009. -0.002. 0.950)
10:41:08:563,(-1.244. 1.498. -0.860),(0.313. 0.013. -0.004. 0.950)
10:41:08:585,(-1.244. 1.497. -0.859),(0.315. 0.017. -0.005. 0.949)
10:41:08:607,(-1.245. 1.497. -0.858),(0.317. 0.022. -0.006. 0.948)
10:41:08:63,(-1.246. 1.496. -0.857),(0.320. 0.026. -0.007. 0.947)
10:41:08:653,(-1.246. 1.496. -0.856),(0.322. 0.031. -0.007. 0.946)
10:41:08:675,(-1.247. 1.495. -0.855),(0.324. 0.036. -0.008. 0.945)
10:41:08:696,(-1.247. 1.495. -0.854),(0.328. 0.043. -0.008. 0.944)
10:41:08:718,(-1.248. 1.494. -0.853),(0.332. 0.050. -0.007. 0.942)
10:41:08:741,(-1.248. 1.493. -0.851),(0.337. 0.058. -0.007. 0.940)
10:41:08:763,(-1.247. 1.493. -0.850),(0.342. 0.068. -0.006. 0.937)
10:41:08:786,(-1.247. 1.491. -0.849),(0.346. 0.079. -0.005. 0.935)
10:41:08:809,(-1.246. 1.489. -0.847),(0.350. 0.091. -0.004. 0.932)
10:41:08:83,(-1.246. 1.487. -0.845),(0.355. 0.103. -0.003. 0.929)
10:41:08:853,(-1.245. 1.485. -0.844),(0.361. 0.114. -0.003. 0.925)
10:41:08:875,(-1.244. 1.482. -0.841),(0.369. 0.124. -0.003. 0.921)
10:41:08:897,(-1.243. 1.480. -0.839),(0.379. 0.134. -0.004. 0.916)
10:41:08:919,(-1.242. 1.478. -0.837),(0.389. 0.141. -0.004. 0.910)
10:41:08:941,(-1.241. 1.475. -0.835),(0.399. 0.149. -0.006. 0.905)
10:41:08:963,(-1.240. 1.472. -0.832),(0.407. 0.155. -0.008. 0.900)
10:41:08:987,(-1.239. 1.468. -0.829),(0.413. 0.160. -0.009. 0.897)
10:41:09:008,(-1.238. 1.465. -0.826),(0.419. 0.164. -0.012. 0.893)
10:41:09:032,(-1.236. 1.462. -0.823),(0.425. 0.168. -0.014. 0.890)
10:41:09:051,(-1.234. 1.458. -0.820),(0.432. 0.172. -0.015. 0.885)
10:41:09:074,(-1.231. 1.454. -0.817),(0.440. 0.176. -0.015. 0.880)
10:41:09:095,(-1.228. 1.451. -0.814),(0.448. 0.181. -0.015. 0.875)
10:41:09:118,(-1.225. 1.446. -0.811),(0.456. 0.187. -0.014. 0.870)
10:41:09:14,(-1.222. 1.441. -0.808),(0.465. 0.193. -0.014. 0.864)
10:41:09:162,(-1.219. 1.434. -0.806),(0.473. 0.200. -0.014. 0.858)
10:41:09:185,(-1.215. 1.427. -0.804),(0.478. 0.207. -0.016. 0.853)
10:41:09:207,(-1.211. 1.419. -0.802),(0.484. 0.214. -0.017. 0.848)
10:41:09:229,(-1.207. 1.410. -0.801),(0.491. 0.221. -0.017. 0.843)
10:41:09:251,(-1.203. 1.401. -0.800),(0.498. 0.228. -0.018. 0.837)
10:41:09:263,(-1.201. 1.397. -0.800),(0.502. 0.232. -0.019. 0.833)
10:41:09:276,(-1.199. 1.393. -0.800),(0.506. 0.236. -0.020. 0.829)
10:41:09:289,(-1.197. 1.388. -0.800),(0.511. 0.240. -0.021. 0.825)
10:41:09:306,(-1.191. 1.380. -0.801),(0.521. 0.247. -0.024. 0.817)
10:41:09:318,(-1.190. 1.376. -0.800),(0.526. 0.251. -0.025. 0.812)
10:41:09:33,(-1.188. 1.372. -0.800),(0.532. 0.254. -0.027. 0.807)
10:41:09:341,(-1.186. 1.369. -0.799),(0.538. 0.257. -0.029. 0.802)
10:41:09:352,(-1.186. 1.370. -0.799),(0.540. 0.256. -0.029. 0.801)
10:41:09:363,(-1.184. 1.367. -0.798),(0.546. 0.259. -0.030. 0.796)
10:41:09:378,(-1.182. 1.364. -0.798),(0.552. 0.261. -0.032. 0.791)
10:41:09:394,(-1.178. 1.359. -0.797),(0.563. 0.265. -0.037. 0.782)
10:41:09:405,(-1.176. 1.357. -0.796),(0.568. 0.267. -0.040. 0.778)
10:41:09:416,(-1.174. 1.354. -0.795),(0.573. 0.268. -0.042. 0.773)
10:41:09:427,(-1.173. 1.352. -0.794),(0.578. 0.269. -0.043. 0.769)
10:41:09:438,(-1.171. 1.351. -0.793),(0.583. 0.271. -0.044. 0.765)
10:41:09:449,(-1.169. 1.349. -0.793),(0.587. 0.271. -0.046. 0.762)
10:41:09:46,(-1.167. 1.347. -0.792),(0.590. 0.272. -0.047. 0.758)
10:41:09:471,(-1.166. 1.345. -0.791),(0.594. 0.273. -0.050. 0.755)
10:41:09:482,(-1.165. 1.344. -0.790),(0.597. 0.274. -0.052. 0.752)
10:41:09:493,(-1.163. 1.342. -0.790),(0.599. 0.275. -0.054. 0.750)
10:41:09:505,(-1.161. 1.341. -0.789),(0.602. 0.276. -0.056. 0.747)
10:41:09:515,(-1.160. 1.340. -0.788),(0.604. 0.277. -0.057. 0.745)
10:41:09:527,(-1.159. 1.338. -0.788),(0.605. 0.277. -0.058. 0.744)
10:41:09:538,(-1.157. 1.337. -0.787),(0.606. 0.279. -0.060. 0.743)
10:41:09:549,(-1.156. 1.336. -0.786),(0.606. 0.280. -0.062. 0.742)
10:41:09:56,(-1.156. 1.335. -0.786),(0.606. 0.281. -0.063. 0.741)
10:41:09:571,(-1.155. 1.334. -0.786),(0.607. 0.281. -0.065. 0.741)
10:41:09:582,(-1.154. 1.333. -0.785),(0.607. 0.283. -0.067. 0.740)
10:41:09:593,(-1.154. 1.332. -0.785),(0.607. 0.284. -0.069. 0.739)
10:41:09:604,(-1.153. 1.332. -0.785),(0.607. 0.285. -0.070. 0.739)
10:41:09:616,(-1.152. 1.331. -0.784),(0.607. 0.286. -0.072. 0.738)
10:41:09:627,(-1.152. 1.331. -0.784),(0.606. 0.287. -0.073. 0.738)
10:41:09:638,(-1.151. 1.330. -0.784),(0.606. 0.288. -0.074. 0.738)
10:41:09:649,(-1.151. 1.330. -0.784),(0.605. 0.290. -0.075. 0.737)
10:41:09:66,(-1.151. 1.330. -0.785),(0.605. 0.292. -0.075. 0.737)
10:41:09:671,(-1.151. 1.329. -0.785),(0.604. 0.294. -0.075. 0.737)
10:41:09:683,(-1.151. 1.329. -0.785),(0.603. 0.295. -0.075. 0.737)
10:41:09:694,(-1.151. 1.329. -0.785),(0.602. 0.297. -0.075. 0.737)
10:41:09:705,(-1.151. 1.329. -0.785),(0.601. 0.299. -0.075. 0.738)
10:41:09:716,(-1.150. 1.329. -0.785),(0.600. 0.301. -0.074. 0.737)
10:41:09:727,(-1.150. 1.330. -0.785),(0.599. 0.304. -0.074. 0.737)
10:41:09:738,(-1.151. 1.330. -0.785),(0.598. 0.306. -0.073. 0.737)
10:41:09:749,(-1.151. 1.331. -0.786),(0.597. 0.309. -0.072. 0.737)
10:41:09:76,(-1.151. 1.332. -0.786),(0.596. 0.311. -0.072. 0.737)
10:41:09:771,(-1.151. 1.333. -0.787),(0.595. 0.314. -0.072. 0.737)
10:41:09:783,(-1.150. 1.334. -0.787),(0.593. 0.316. -0.072. 0.737)
10:41:09:794,(-1.151. 1.335. -0.787),(0.592. 0.319. -0.071. 0.737)
10:41:09:804,(-1.151. 1.337. -0.788),(0.590. 0.321. -0.071. 0.737)
10:41:09:815,(-1.151. 1.339. -0.789),(0.589. 0.322. -0.071. 0.738)
10:41:09:826,(-1.151. 1.341. -0.789),(0.586. 0.324. -0.071. 0.739)
10:41:09:837,(-1.151. 1.343. -0.790),(0.583. 0.326. -0.071. 0.741)
10:41:09:849,(-1.151. 1.346. -0.791),(0.580. 0.328. -0.071. 0.742)
10:41:09:86,(-1.152. 1.348. -0.792),(0.577. 0.330. -0.072. 0.744)
10:41:09:871,(-1.152. 1.351. -0.793),(0.573. 0.331. -0.072. 0.746)
10:41:09:882,(-1.153. 1.353. -0.794),(0.569. 0.332. -0.073. 0.749)
10:41:09:893,(-1.153. 1.356. -0.795),(0.564. 0.334. -0.074. 0.751)
10:41:09:904,(-1.153. 1.359. -0.796),(0.560. 0.335. -0.075. 0.754)
10:41:09:915,(-1.153. 1.362. -0.797),(0.555. 0.336. -0.077. 0.757)
10:41:09:926,(-1.154. 1.365. -0.798),(0.550. 0.337. -0.078. 0.760)
10:41:09:938,(-1.154. 1.368. -0.799),(0.546. 0.338. -0.080. 0.763)
10:41:09:949,(-1.155. 1.371. -0.801),(0.541. 0.339. -0.081. 0.765)
10:41:09:96,(-1.155. 1.375. -0.802),(0.536. 0.340. -0.084. 0.768)
10:41:09:971,(-1.155. 1.378. -0.803),(0.531. 0.342. -0.086. 0.771)
10:41:09:982,(-1.155. 1.381. -0.804),(0.526. 0.343. -0.088. 0.773)
10:41:09:993,(-1.156. 1.385. -0.805),(0.521. 0.344. -0.090. 0.776)
10:41:10:005,(-1.157. 1.388. -0.807),(0.516. 0.345. -0.093. 0.778)
10:41:10:016,(-1.157. 1.392. -0.808),(0.511. 0.346. -0.095. 0.781)
10:41:10:027,(-1.157. 1.395. -0.809),(0.506. 0.347. -0.097. 0.784)
10:41:10:038,(-1.157. 1.399. -0.810),(0.501. 0.348. -0.100. 0.786)
10:41:10:05,(-1.157. 1.402. -0.812),(0.496. 0.348. -0.102. 0.789)
10:41:10:061,(-1.156. 1.405. -0.812),(0.491. 0.349. -0.105. 0.791)
10:41:10:073,(-1.156. 1.408. -0.813),(0.486. 0.349. -0.107. 0.794)
10:41:10:085,(-1.156. 1.412. -0.815),(0.481. 0.349. -0.109. 0.797)
10:41:10:096,(-1.156. 1.415. -0.817),(0.476. 0.349. -0.111. 0.800)
10:41:10:109,(-1.156. 1.418. -0.819),(0.471. 0.349. -0.113. 0.802)
10:41:10:122,(-1.155. 1.421. -0.820),(0.466. 0.349. -0.115. 0.805)
10:41:10:139,(-1.155. 1.427. -0.824),(0.457. 0.349. -0.119. 0.809)
10:41:10:162,(-1.153. 1.436. -0.830),(0.443. 0.349. -0.126. 0.816)
10:41:10:184,(-1.152. 1.441. -0.834),(0.433. 0.349. -0.129. 0.821)
10:41:10:207,(-1.151. 1.447. -0.839),(0.423. 0.349. -0.133. 0.826)
10:41:10:229,(-1.150. 1.452. -0.843),(0.413. 0.350. -0.137. 0.830)
10:41:10:251,(-1.149. 1.457. -0.848),(0.402. 0.351. -0.140. 0.834)
10:41:10:274,(-1.149. 1.462. -0.853),(0.391. 0.353. -0.144. 0.838)
10:41:10:297,(-1.149. 1.466. -0.858),(0.379. 0.357. -0.147. 0.841)
10:41:10:318,(-1.149. 1.470. -0.863),(0.367. 0.361. -0.149. 0.844)
10:41:10:341,(-1.150. 1.474. -0.867),(0.356. 0.366. -0.151. 0.846)
10:41:10:363,(-1.152. 1.477. -0.870),(0.346. 0.378. -0.151. 0.846)
10:41:10:385,(-1.154. 1.480. -0.873),(0.334. 0.390. -0.152. 0.844)
10:41:10:407,(-1.156. 1.482. -0.875),(0.325. 0.405. -0.151. 0.841)
10:41:10:429,(-1.159. 1.485. -0.877),(0.317. 0.420. -0.147. 0.838)
10:41:10:452,(-1.161. 1.487. -0.880),(0.309. 0.429. -0.143. 0.837)
10:41:10:473,(-1.163. 1.488. -0.882),(0.302. 0.438. -0.137. 0.836)
10:41:10:495,(-1.165. 1.490. -0.885),(0.296. 0.442. -0.131. 0.837)
10:41:10:518,(-1.167. 1.491. -0.887),(0.290. 0.442. -0.124. 0.840)
10:41:10:54,(-1.166. 1.492. -0.892),(0.286. 0.428. -0.115. 0.850)
10:41:10:562,(-1.164. 1.493. -0.896),(0.282. 0.408. -0.103. 0.862)
10:41:10:585,(-1.163. 1.494. -0.900),(0.284. 0.388. -0.091. 0.872)
10:41:10:607,(-1.163. 1.495. -0.903),(0.287. 0.371. -0.081. 0.879)
10:41:10:629,(-1.163. 1.496. -0.904),(0.289. 0.364. -0.074. 0.882)
10:41:10:652,(-1.162. 1.497. -0.905),(0.289. 0.357. -0.069. 0.885)
10:41:10:674,(-1.160. 1.497. -0.908),(0.287. 0.345. -0.066. 0.891)
10:41:10:697,(-1.159. 1.497. -0.910),(0.286. 0.338. -0.062. 0.894)
10:41:10:719,(-1.157. 1.498. -0.912),(0.284. 0.334. -0.061. 0.897)
10:41:10:741,(-1.155. 1.498. -0.913),(0.283. 0.335. -0.065. 0.896)
10:41:10:763,(-1.154. 1.498. -0.916),(0.281. 0.339. -0.070. 0.895)
10:41:10:786,(-1.152. 1.498. -0.918),(0.280. 0.342. -0.073. 0.894)
10:41:10:808,(-1.150. 1.499. -0.921),(0.277. 0.342. -0.074. 0.895)
10:41:10:83,(-1.148. 1.499. -0.923),(0.274. 0.341. -0.075. 0.896)
10:41:10:851,(-1.145. 1.499. -0.925),(0.271. 0.341. -0.076. 0.897)
10:41:10:874,(-1.143. 1.499. -0.928),(0.269. 0.341. -0.076. 0.898)
10:41:10:896,(-1.142. 1.499. -0.931),(0.266. 0.341. -0.076. 0.898)
10:41:10:918,(-1.139. 1.499. -0.934),(0.264. 0.341. -0.076. 0.899)
10:41:10:94,(-1.137. 1.499. -0.937),(0.261. 0.343. -0.076. 0.899)
10:41:10:963,(-1.135. 1.500. -0.940),(0.258. 0.345. -0.077. 0.899)
10:41:10:985,(-1.133. 1.500. -0.943),(0.257. 0.346. -0.078. 0.899)
10:41:11:007,(-1.130. 1.501. -0.946),(0.257. 0.347. -0.078. 0.898)
10:41:11:034,(-1.128. 1.501. -0.949),(0.256. 0.347. -0.080. 0.899)
10:41:11:052,(-1.126. 1.501. -0.952),(0.256. 0.346. -0.083. 0.899)
10:41:11:074,(-1.123. 1.501. -0.954),(0.258. 0.345. -0.084. 0.899)
10:41:11:096,(-1.120. 1.501. -0.957),(0.259. 0.345. -0.086. 0.898)
10:41:11:119,(-1.118. 1.501. -0.959),(0.259. 0.345. -0.087. 0.898)
10:41:11:141,(-1.115. 1.501. -0.960),(0.259. 0.346. -0.087. 0.898)
10:41:11:163,(-1.112. 1.501. -0.962),(0.257. 0.347. -0.088. 0.898)
10:41:11:186,(-1.109. 1.501. -0.965),(0.255. 0.349. -0.088. 0.898)
10:41:11:208,(-1.106. 1.501. -0.966),(0.253. 0.351. -0.089. 0.897)
10:41:11:229,(-1.102. 1.502. -0.968),(0.252. 0.354. -0.090. 0.896)
10:41:11:252,(-1.099. 1.502. -0.970),(0.251. 0.356. -0.091. 0.896)
10:41:11:274,(-1.096. 1.502. -0.971),(0.251. 0.358. -0.092. 0.895)
10:41:11:297,(-1.094. 1.502. -0.974),(0.250. 0.359. -0.093. 0.894)
10:41:11:318,(-1.091. 1.502. -0.976),(0.250. 0.360. -0.094. 0.894)
10:41:11:341,(-1.088. 1.502. -0.977),(0.249. 0.360. -0.095. 0.894)
10:41:11:362,(-1.085. 1.502. -0.979),(0.249. 0.360. -0.095. 0.894)
10:41:11:384,(-1.082. 1.502. -0.980),(0.249. 0.359. -0.095. 0.895)
10:41:11:408,(-1.079. 1.502. -0.982),(0.248. 0.358. -0.095. 0.895)
10:41:11:429,(-1.077. 1.502. -0.984),(0.247. 0.356. -0.094. 0.896)
10:41:11:452,(-1.074. 1.502. -0.986),(0.247. 0.355. -0.094. 0.897)
10:41:11:476,(-1.072. 1.502. -0.987),(0.246. 0.353. -0.094. 0.898)
10:41:11:496,(-1.070. 1.502. -0.989),(0.246. 0.351. -0.094. 0.898)
10:41:11:519,(-1.067. 1.501. -0.991),(0.246. 0.349. -0.093. 0.899)
10:41:11:54,(-1.064. 1.501. -0.992),(0.245. 0.347. -0.092. 0.901)
10:41:11:563,(-1.062. 1.501. -0.994),(0.244. 0.345. -0.092. 0.902)
10:41:11:587,(-1.060. 1.501. -0.996),(0.243. 0.343. -0.091. 0.903)
10:41:11:608,(-1.057. 1.500. -0.998),(0.242. 0.341. -0.091. 0.904)
10:41:11:631,(-1.054. 1.500. -0.999),(0.241. 0.339. -0.091. 0.905)
10:41:11:653,(-1.052. 1.500. -1.001),(0.241. 0.338. -0.091. 0.905)
10:41:11:674,(-1.049. 1.500. -1.003),(0.241. 0.336. -0.091. 0.906)
10:41:11:696,(-1.045. 1.499. -1.004),(0.241. 0.335. -0.092. 0.906)
10:41:11:719,(-1.043. 1.499. -1.006),(0.242. 0.333. -0.094. 0.906)
10:41:11:74,(-1.040. 1.499. -1.007),(0.243. 0.332. -0.097. 0.906)
10:41:11:762,(-1.038. 1.499. -1.008),(0.243. 0.330. -0.099. 0.907)
10:41:11:784,(-1.034. 1.499. -1.009),(0.243. 0.329. -0.101. 0.907)
10:41:11:808,(-1.031. 1.500. -1.009),(0.241. 0.328. -0.104. 0.907)
10:41:11:83,(-1.029. 1.500. -1.010),(0.239. 0.328. -0.108. 0.908)
10:41:11:852,(-1.026. 1.500. -1.010),(0.237. 0.328. -0.112. 0.908)
10:41:11:874,(-1.023. 1.500. -1.010),(0.234. 0.329. -0.116. 0.908)
10:41:11:896,(-1.021. 1.500. -1.011),(0.232. 0.331. -0.122. 0.907)
10:41:11:918,(-1.018. 1.501. -1.011),(0.229. 0.333. -0.128. 0.906)
10:41:11:94,(-1.015. 1.501. -1.010),(0.226. 0.337. -0.134. 0.904)
10:41:11:962,(-1.012. 1.501. -1.009),(0.223. 0.340. -0.140. 0.903)
10:41:11:985,(-1.010. 1.502. -1.009),(0.219. 0.344. -0.145. 0.901)
10:41:12:008,(-1.008. 1.503. -1.008),(0.214. 0.349. -0.150. 0.900)
10:41:12:03,(-1.006. 1.503. -1.007),(0.209. 0.354. -0.154. 0.898)
10:41:12:053,(-1.004. 1.504. -1.005),(0.204. 0.360. -0.158. 0.897)
10:41:12:074,(-1.003. 1.504. -1.003),(0.200. 0.368. -0.161. 0.894)
10:41:12:095,(-1.003. 1.505. -1.002),(0.196. 0.377. -0.165. 0.890)
10:41:12:118,(-1.002. 1.505. -1.000),(0.192. 0.387. -0.169. 0.886)
10:41:12:141,(-1.002. 1.504. -0.997),(0.188. 0.399. -0.173. 0.881)
10:41:12:162,(-1.002. 1.504. -0.995),(0.184. 0.412. -0.176. 0.875)
10:41:12:185,(-1.002. 1.503. -0.992),(0.180. 0.426. -0.179. 0.868)
10:41:12:207,(-1.003. 1.502. -0.989),(0.177. 0.439. -0.182. 0.862)
10:41:12:229,(-1.003. 1.501. -0.985),(0.175. 0.453. -0.185. 0.855)
10:41:12:252,(-1.003. 1.501. -0.981),(0.175. 0.467. -0.188. 0.846)
10:41:12:274,(-1.004. 1.502. -0.977),(0.175. 0.481. -0.191. 0.837)
10:41:12:296,(-1.004. 1.503. -0.972),(0.175. 0.497. -0.195. 0.827)
10:41:12:318,(-1.004. 1.503. -0.967),(0.175. 0.514. -0.198. 0.816)
10:41:12:34,(-1.004. 1.502. -0.962),(0.175. 0.532. -0.200. 0.804)
10:41:12:362,(-1.005. 1.502. -0.957),(0.173. 0.551. -0.205. 0.790)
10:41:12:384,(-1.006. 1.501. -0.952),(0.172. 0.568. -0.209. 0.777)
10:41:12:398,(-1.007. 1.500. -0.949),(0.171. 0.576. -0.211. 0.771)
10:41:12:411,(-1.008. 1.500. -0.946),(0.170. 0.585. -0.213. 0.764)
10:41:12:428,(-1.010. 1.499. -0.939),(0.166. 0.600. -0.218. 0.752)
10:41:12:44,(-1.011. 1.499. -0.936),(0.164. 0.608. -0.220. 0.745)
10:41:12:461,(-1.013. 1.498. -0.930),(0.161. 0.624. -0.224. 0.731)
10:41:12:472,(-1.014. 1.499. -0.927),(0.160. 0.633. -0.226. 0.723)
10:41:12:485,(-1.016. 1.499. -0.924),(0.159. 0.641. -0.228. 0.715)
10:41:12:499,(-1.016. 1.499. -0.920),(0.158. 0.649. -0.231. 0.707)
10:41:12:516,(-1.018. 1.500. -0.914),(0.157. 0.666. -0.236. 0.690)
10:41:12:527,(-1.019. 1.500. -0.911),(0.156. 0.674. -0.239. 0.681)
10:41:12:541,(-1.020. 1.501. -0.908),(0.156. 0.683. -0.242. 0.672)
10:41:12:553,(-1.021. 1.501. -0.905),(0.155. 0.691. -0.244. 0.662)
10:41:12:564,(-1.022. 1.501. -0.903),(0.155. 0.699. -0.247. 0.653)
10:41:12:575,(-1.023. 1.502. -0.900),(0.154. 0.708. -0.249. 0.643)
10:41:12:588,(-1.024. 1.502. -0.897),(0.153. 0.716. -0.252. 0.633)
10:41:12:604,(-1.026. 1.503. -0.892),(0.152. 0.731. -0.256. 0.614)
10:41:12:614,(-1.025. 1.503. -0.892),(0.154. 0.730. -0.256. 0.614)
10:41:12:625,(-1.029. 1.503. -0.889),(0.154. 0.745. -0.260. 0.595)
10:41:12:638,(-1.030. 1.503. -0.887),(0.153. 0.752. -0.263. 0.585)
10:41:12:651,(-1.030. 1.503. -0.887),(0.152. 0.751. -0.263. 0.586)
10:41:12:664,(-1.030. 1.503. -0.885),(0.152. 0.758. -0.266. 0.576)
10:41:12:674,(-1.031. 1.502. -0.883),(0.151. 0.764. -0.268. 0.567)
10:41:12:687,(-1.032. 1.502. -0.881),(0.150. 0.771. -0.270. 0.557)
10:41:12:698,(-1.033. 1.502. -0.879),(0.150. 0.777. -0.273. 0.548)
10:41:12:709,(-1.033. 1.501. -0.877),(0.149. 0.782. -0.276. 0.538)
10:41:12:722,(-1.034. 1.501. -0.874),(0.147. 0.794. -0.282. 0.519)
10:41:12:737,(-1.035. 1.499. -0.872),(0.147. 0.805. -0.287. 0.498)
10:41:12:748,(-1.035. 1.498. -0.872),(0.148. 0.809. -0.292. 0.489)
10:41:12:759,(-1.037. 1.498. -0.872),(0.148. 0.813. -0.296. 0.479)
10:41:12:77,(-1.038. 1.497. -0.872),(0.149. 0.818. -0.301. 0.468)
10:41:12:781,(-1.038. 1.497. -0.873),(0.149. 0.818. -0.302. 0.467)
10:41:12:792,(-1.039. 1.496. -0.873),(0.149. 0.823. -0.306. 0.455)
10:41:12:803,(-1.040. 1.496. -0.874),(0.149. 0.827. -0.310. 0.444)
10:41:12:814,(-1.041. 1.495. -0.874),(0.149. 0.832. -0.315. 0.433)
10:41:12:825,(-1.042. 1.494. -0.875),(0.148. 0.836. -0.319. 0.421)
10:41:12:836,(-1.044. 1.494. -0.876),(0.147. 0.841. -0.323. 0.409)
10:41:12:847,(-1.044. 1.493. -0.876),(0.144. 0.846. -0.327. 0.397)
10:41:12:858,(-1.045. 1.492. -0.878),(0.142. 0.850. -0.331. 0.385)
10:41:12:869,(-1.046. 1.491. -0.879),(0.139. 0.854. -0.335. 0.373)
10:41:12:881,(-1.047. 1.490. -0.880),(0.137. 0.858. -0.339. 0.361)
10:41:12:891,(-1.048. 1.489. -0.882),(0.135. 0.862. -0.343. 0.349)
10:41:12:902,(-1.049. 1.488. -0.884),(0.132. 0.865. -0.347. 0.338)
10:41:12:914,(-1.050. 1.486. -0.885),(0.130. 0.868. -0.351. 0.327)
10:41:12:925,(-1.051. 1.485. -0.887),(0.127. 0.870. -0.356. 0.318)
10:41:12:935,(-1.053. 1.483. -0.890),(0.124. 0.872. -0.359. 0.308)
10:41:12:951,(-1.054. 1.482. -0.892),(0.122. 0.875. -0.363. 0.298)
10:41:12:961,(-1.055. 1.480. -0.894),(0.120. 0.876. -0.366. 0.289)
10:41:12:971,(-1.056. 1.478. -0.897),(0.117. 0.878. -0.370. 0.281)
10:41:12:984,(-1.057. 1.476. -0.899),(0.116. 0.879. -0.372. 0.273)
10:41:12:995,(-1.058. 1.473. -0.901),(0.114. 0.881. -0.375. 0.265)
