Time, Position, Rotation
15:36:52:906,(1.325. 0.817. 2.792),(0.855. -0.148. 0.066. 0.493)
15:36:52:917,(1.326. 0.817. 2.792),(0.854. -0.149. 0.065. 0.494)
15:36:52:928,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:52:939,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:52:95,(1.326. 0.816. 2.792),(0.854. -0.149. 0.065. 0.495)
15:36:52:961,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:52:972,(1.326. 0.817. 2.792),(0.855. -0.148. 0.065. 0.493)
15:36:52:983,(1.326. 0.816. 2.792),(0.854. -0.149. 0.065. 0.495)
15:36:52:995,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:005,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:017,(1.326. 0.816. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:028,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:039,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:051,(1.326. 0.816. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:062,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:073,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:084,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.495)
15:36:53:095,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:106,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:118,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:129,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:139,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:15,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:161,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:172,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:183,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:199,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:209,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:219,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:229,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:239,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:251,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:261,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:272,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:284,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:295,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:306,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:318,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:329,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:34,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:351,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:53:363,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:375,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:386,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:53:397,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:408,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:42,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:432,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
