Time, Position, Rotation
15:00:01:484,(0.551. 1.675. -0.488),(0.018. 0.997. -0.010. 0.068)
15:00:02:005,(0.548. 1.677. -0.486),(0.015. 0.998. -0.001. 0.064)
15:00:02:515,(0.549. 1.670. -0.494),(0.021. 0.997. -0.041. 0.062)
15:00:03:025,(0.549. 1.673. -0.490),(0.020. 0.998. -0.029. 0.060)
15:00:03:529,(0.547. 1.677. -0.484),(0.014. 0.998. -0.004. 0.062)
15:00:04:047,(0.550. 1.677. -0.484),(0.013. 0.998. -0.005. 0.060)
15:00:04:558,(0.550. 1.678. -0.483),(0.012. 0.998. -0.002. 0.060)
15:00:05:068,(0.550. 1.678. -0.482),(0.013. 0.998. 0.001. 0.060)
15:00:05:569,(0.546. 1.681. -0.478),(0.009. 0.999. 0.011. 0.052)
15:00:06:081,(0.540. 1.682. -0.475),(0.004. 0.999. 0.015. 0.042)
15:00:06:603,(0.539. 1.682. -0.472),(0.007. 0.999. 0.017. 0.044)
15:00:07:113,(0.541. 1.683. -0.466),(0.006. 0.999. 0.024. 0.043)
15:00:07:624,(0.539. 1.681. -0.466),(0.007. 0.999. 0.012. 0.045)
15:00:08:127,(0.539. 1.679. -0.468),(0.012. 0.999. 0.001. 0.051)
15:00:08:634,(0.538. 1.677. -0.472),(0.012. 0.998. -0.009. 0.053)
15:00:09:146,(0.544. 1.676. -0.478),(0.016. 0.998. -0.015. 0.056)
15:00:09:657,(0.544. 1.677. -0.482),(0.013. 0.998. -0.006. 0.058)
15:00:10:179,(0.544. 1.677. -0.485),(0.012. 0.998. -0.006. 0.060)
15:00:10:691,(0.540. 1.680. -0.480),(0.005. 0.998. 0.009. 0.055)
15:00:11:201,(0.542. 1.675. -0.486),(0.010. 0.998. -0.016. 0.058)
15:00:11:713,(0.546. 1.673. -0.489),(0.016. 0.997. -0.029. 0.068)
15:00:12:223,(0.544. 1.675. -0.488),(0.012. 0.998. -0.020. 0.060)
15:00:12:734,(0.541. 1.676. -0.483),(0.006. 0.998. -0.010. 0.058)
15:00:13:245,(0.545. 1.672. -0.491),(0.014. 0.997. -0.034. 0.062)
15:00:13:755,(0.547. 1.671. -0.491),(0.020. 0.997. -0.038. 0.071)
15:00:14:266,(0.547. 1.670. -0.491),(0.024. 0.996. -0.042. 0.072)
15:00:14:788,(0.542. 1.671. -0.491),(0.019. 0.997. -0.040. 0.068)
15:00:15:309,(0.546. 1.670. -0.493),(0.020. 0.996. -0.045. 0.071)
